,carros,price,link
9,Volkswagen Gol 1.6 Comfortline,59000000,https://carro.mercadolibre.com.co/MCO-1371811695-volkswagen-gol-comfortline-at-2022-_JM#position=10&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
10,Subaru Impreza 1.6 Gc,48000000,https://carro.mercadolibre.com.co/MCO-1371849165-subaru-impreza-16-1999-_JM#position=11&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
11,Suzuki S-presso 1.0,36000000,https://carro.mercadolibre.com.co/MCO-2098084368-suzuki-spresso-gl-mt-1000cc-5p-aa-r14-ve-_JM#position=12&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
12,Kia Sportage 2.0l,63000000,https://carro.mercadolibre.com.co/MCO-1371842771-kia-sportage-fq-20l-mt-20-_JM#position=13&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
13,Toyota Corolla Cross 1.8 Gr-s 4x2,159900000,https://carro.mercadolibre.com.co/MCO-2098145728-toyota-corolla-cross-_JM#position=14&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
14,Toyota Hilux 2.8l,218000000,https://carro.mercadolibre.com.co/MCO-2098119546-toyota-hilux-28l-tp-28-_JM#position=15&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
15,Ford Escape 2.0 Titanium,98000000,https://carro.mercadolibre.com.co/MCO-1371789507-ford-escape-20-titanium-2019-_JM#position=16&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
16,Chevrolet Spark Gt Rs,32500000,https://carro.mercadolibre.com.co/MCO-2098129978-chevrolet-spark-gt-rs-_JM#position=17&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
17,Mazda 626 2.0 Na8,16900000,https://carro.mercadolibre.com.co/MCO-2098128970-mazda-626-20-na8-at-_JM#position=18&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
18,Toyota Corolla 1.8 Se-g Hybrid Tp,123000000,https://carro.mercadolibre.com.co/MCO-2098005568-toyota-corolla-18-se-g-hybrid-tp-2023-_JM#position=19&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
19,Volkswagen Jetta 2.0 Europa 2012,34000000,https://carro.mercadolibre.com.co/MCO-2098115300-volkswagen-jetta-20-europa-2012-_JM#position=20&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
20,Mitsubishi Montero 3.5 V65,45000000,https://carro.mercadolibre.com.co/MCO-1371769997-mitsubishi-montero-35-v6-wagon-2001-_JM#position=21&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
21,Mercedes-benz Clase C 180  1.6t Avantgarde,88900000,https://carro.mercadolibre.com.co/MCO-1371776797-mercedes-benz-clase-c-180-avantgarde-_JM#position=22&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
22,Toyota Fortuner 2.7l 4x4,135000000,https://carro.mercadolibre.com.co/MCO-2097669334-toyota-fortuner-_JM#position=23&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
23,Renault Logan 1.6 Intens,58000000,https://carro.mercadolibre.com.co/MCO-1371662535-renault-logan-_JM#position=24&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
24,Bmw Serie 5 525i At,52000000,https://carro.mercadolibre.com.co/MCO-2097599184-bmw-serie-5-525i-_JM#position=25&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
25,Toyota Rav4 2.4 Imperial,47000000,https://carro.mercadolibre.com.co/MCO-2097330390-toyota-rav-4-_JM#position=26&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
26,Volkswagen Tiguan Allspace Comfortline 2.0 Tsi 4motion,84900000,https://carro.mercadolibre.com.co/MCO-2097227038-volkswagen-tiguan-_JM#position=27&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
27,Mazda Cx-9 2.5 Grand Touring Lx,120000000,https://carro.mercadolibre.com.co/MCO-2097659190-mazda-cx-9-25-grand-touring-lx-2017-_JM#position=28&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
28,Toyota 4runner 3.4 V6,43500000,https://carro.mercadolibre.com.co/MCO-2096194646-toyota-4runner-blindaje-2-4x4-1997-_JM#position=29&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
29,Mercedes-benz Clase Gla 1.6,85000000,https://carro.mercadolibre.com.co/MCO-2096114992-mercedes-benz-gla-200-16-turbo-_JM#position=30&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
30,Chevrolet Cheyenne 5.7 C1500,37000000,https://carro.mercadolibre.com.co/MCO-2096126452-chevrolet-cheyenne-c1500-mt-5700cc-4x2-_JM#position=31&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
31,Toyota Fortuner 2.7l,82000000,https://carro.mercadolibre.com.co/MCO-2096216804-toyota-fortuner-27l-2011-_JM#position=32&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
32,Bmw X1 2.0 F48 Sdrive 20i,95900000,https://carro.mercadolibre.com.co/MCO-2095885600-bmw-x1-sdrive-20i-tp-2000cc-t-ct-_JM#position=33&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
33,Mazda Cx-30 2.0 Touring,95000000,https://carro.mercadolibre.com.co/MCO-2096242596-mazda-cx-30-20-touring-_JM#position=34&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
34,Chevrolet Cruze 1.4 Ltz 4 P,59000000,https://carro.mercadolibre.com.co/MCO-2096164888-chevrolet-cruze-_JM#position=35&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
35,Honda Cr-v Ex L C At 4x4,62000000,https://carro.mercadolibre.com.co/MCO-2096176012-honda-cr-v-ex-l-c-at-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
36,Mercedes-benz Clase A A35 Amg 2022,179000000,https://carro.mercadolibre.com.co/MCO-2096214350-mercedes-benz-_JM#position=37&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
37,Hyundai Tucson Ix-35 20l,68000000,https://carro.mercadolibre.com.co/MCO-2095882666-hyundai-tucson-ix35-gl-_JM#position=38&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
38,Chevrolet Sonic 1.6 Lt 4 P,37000000,https://carro.mercadolibre.com.co/MCO-2096149760-chevrolet-sonic-16-lt-_JM#position=39&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
39,Chevrolet Captiva 3.0 Sport,54900000,https://carro.mercadolibre.com.co/MCO-1371488635-chevrolet-captiva-sport-2017-_JM#position=40&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
40,Porsche 911 3.8 Carrera S,470000000,https://carro.mercadolibre.com.co/MCO-1371436977-porsche-911-carrera-s-convertible-2007-_JM#position=41&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
41,Subaru Forester 2.5 Xs,52000000,https://carro.mercadolibre.com.co/MCO-1371398123-subaru-forester-2011-_JM#position=42&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
42,Dodge Journey 2.4 Sxt,64000000,https://carro.mercadolibre.com.co/MCO-1371475791-dodge-journey-sxt-_JM#position=43&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
43,Volkswagen Nuevo Jetta 2.5 Trendline,41500000,https://carro.mercadolibre.com.co/MCO-2095880928-volkswagen-nuevo-jetta-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
44,Mercedes-benz Clase Glb 1.3 Amg Line,176300000,https://carro.mercadolibre.com.co/MCO-1371436043-mercedes-benz-glb-200-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
45,Chevrolet Trailblazer 2.8 Ltz,154000000,https://carro.mercadolibre.com.co/MCO-1371487305-chevrolet-trailblazer-28-ltz-4x4-_JM#position=46&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
46,Mercedes-benz Clase C 2.0 Avantgarde 2020,120000000,https://carro.mercadolibre.com.co/MCO-1371448157-mercedes-benz-clase-c-200-20-avantgarde-2020-_JM#position=47&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
47,Nissan Qashqai 2.0 Advance,73000000,https://carro.mercadolibre.com.co/MCO-1371461043-nissan-qashqai-_JM#position=48&search_layout=grid&type=item&tracking_id=5147069a-96f6-4b91-ae3c-4c4fc2abd86c
0,Renault Logan Dynamique,31800000,https://carro.mercadolibre.com.co/MCO-1371409437-renault-logan-dynamique-2014-_JM#position=1&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
1,Suzuki S-cross 1.4 Glx,92900000,https://carro.mercadolibre.com.co/MCO-1371435033-suzuki-s-cross-14-glx-_JM#position=2&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
2,Renault Fluence Privilege,34999999,https://carro.mercadolibre.com.co/MCO-1371459917-renault-fluence-privilege-2013-_JM#position=3&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
3,Mitsubishi Montero 2.4 V11,37900000,https://carro.mercadolibre.com.co/MCO-1371484769-mitsubishi-montero-24-v11-1997-_JM#position=4&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
4,Honda Cr-v 2.4 City Plus,73500000,https://carro.mercadolibre.com.co/MCO-1371471419-honda-cr-v-city-plus-2wd-_JM#position=5&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
5,Suzuki Vitara 1.6 Gl,86500000,https://carro.mercadolibre.com.co/MCO-1371405999-suzuki-vitara-2wd-at-_JM#position=6&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
6,Suzuki Grand Vitara 2.4 Sz Glx Sport Mt,56900000,https://carro.mercadolibre.com.co/MCO-1371469443-suzuki-grand-vitara-24-sz-glx-sport-mt-2017-_JM#position=7&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
7,Toyota Rav4 2.0 Street,98500000,https://carro.mercadolibre.com.co/MCO-1371403779-toyota-rav4-street-tp-20-_JM#position=8&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
8,Chevrolet Orlando 2.4 Lt 7 Psj,43000000,https://carro.mercadolibre.com.co/MCO-1371492813-chevrolet-orlando-7-psj-_JM#position=9&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
9,Ford Fiesta 1.6 Se,56900000,https://carro.mercadolibre.com.co/MCO-1371490925-ford-fiesta-_JM#position=10&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
10,Ford F-150 3.5 Xlt Hibrido,230000000,https://carro.mercadolibre.com.co/MCO-1371451709-ford-f-150-xlt35-2022-_JM#position=11&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
11,Audi A3 2.0 8p Sportback,52800000,https://carro.mercadolibre.com.co/MCO-2093209770-audi-a3-20-t-sline-8p-_JM#position=12&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
12,Chevrolet Beat 1.2 Ls 80 Hp,44500000,https://carro.mercadolibre.com.co/MCO-2093183392-chevrolet-beat-ls-mt-2020-_JM#position=13&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
13,Suzuki Swift 1.2 Hibrido,62000000,https://carro.mercadolibre.com.co/MCO-2093247584-suzuki-swift-hibrido-2022-_JM#position=14&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
14,Renault Captur 2.0 Intens Automática,70000000,https://carro.mercadolibre.com.co/MCO-2093260738-renault-captur-intens-20l-2018-_JM#position=15&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
15,Ford Ecosport 2.0 Titanium 4x2 2017,61000000,https://carro.mercadolibre.com.co/MCO-2093260362-ford-ecosport-20-titanium-4x2-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
16,Hyundai Azera 3.0 Gls 2014,52000000,https://carro.mercadolibre.com.co/MCO-2093273286-hyundai-azera-30-gls-2014-_JM#position=17&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
17,Bmw X3 2.0 Xdrive20i 2015,95000000,https://carro.mercadolibre.com.co/MCO-2093219902-bmw-x3-20-xdrive20i-2015-_JM#position=18&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
18,Volkswagen Gol 1.6 Comfortline 2022,53000000,https://carro.mercadolibre.com.co/MCO-2093284990-volkswagen-gol-16-comfortline-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
19,Mercedes-benz Clase C Kompressor 1.8 2005,40000000,https://carro.mercadolibre.com.co/MCO-2093232776-mercedes-benz-clase-c-180-kompressor-18-2005-_JM#position=20&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
20,Bmw Serie 3 2.5 2008,39000000,https://carro.mercadolibre.com.co/MCO-2093245500-bmw-serie-3-325i-25-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
21,Volvo Xc60 2.0 T5 2014,75000000,https://carro.mercadolibre.com.co/MCO-2093167948-volvo-xc60-20-t5-2014-_JM#position=22&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
22,Nissan Leaf Electronico 2020,130000000,https://carro.mercadolibre.com.co/MCO-2093271854-nissan-leaf-tekna-electronico-2020-_JM#position=23&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
23,Kia Rio 1.6 5 P,29000000,https://carro.mercadolibre.com.co/MCO-2093258240-kia-rio-xcite-ex-sport-1600-_JM#position=24&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
24,Kia Picanto 1.25 Gt Line At,59500000,https://carro.mercadolibre.com.co/MCO-2093217638-kia-picanto-125-gt-line-at-_JM#position=25&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
25,Ford Fiesta 1.6 Sportback Titanium Tp,41900000,https://carro.mercadolibre.com.co/MCO-2093242956-ford-fiesta-16-sportback-titanium-tp-_JM#position=26&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
26,Jac S3 1.6 Hfc7161mv,49000000,https://carro.mercadolibre.com.co/MCO-2093216802-jac-s3-hfc7161mv-_JM#position=27&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
27,Fiat Fiorino 1.4 Panel,41200000,https://carro.mercadolibre.com.co/MCO-2093164868-fiat-fiorino-panel-_JM#position=28&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
28,Bmw 330 E 2.0 G20 Tp,179900000,https://carro.mercadolibre.com.co/MCO-2093255936-bmw-330e-20-g20-tp-2021-_JM#position=29&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
29,Dodge Journey Se,45000000,https://carro.mercadolibre.com.co/MCO-2093176154-dodge-journey-se-_JM#position=30&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
30,Jeep Wrangler 3.6 Sport,280000000,https://carro.mercadolibre.com.co/MCO-2093240832-jeep-wrangler-36-sport-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
31,Toyota Rav4 2.0 20l Tp,129900000,https://carro.mercadolibre.com.co/MCO-2093266412-toyota-rav-4-20-20l-tp-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
32,Ford Ranger 3.2 Xls,165000000,https://carro.mercadolibre.com.co/MCO-2093201178-ford-ranger-32-xls-_JM#position=33&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
33,Toyota Prado 3.0 Tx-l Fl,240000000,https://carro.mercadolibre.com.co/MCO-2093266018-toyota-prado-_JM#position=34&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
34,Renault Duster Oroch 1.3 Zen 4x4 Mecanico,99000000,https://carro.mercadolibre.com.co/MCO-2093213354-renault-duster-oroch-13-zen-2024-_JM#position=35&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
35,Jeep Wrangler 3.6 Sport Unlimited,180000000,https://carro.mercadolibre.com.co/MCO-2093225426-jeep-wrangler-sport-unlimited-_JM#position=36&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
36,Chevrolet Spark 1.0 Life,26000000,https://carro.mercadolibre.com.co/MCO-2093277014-chevrolet-spark-10-life-_JM#position=37&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
37,Ford Fiesta 1.6 Se,36700000,https://carro.mercadolibre.com.co/MCO-2093198944-ford-fiesta-se-_JM#position=38&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
38,Mercedes-benz Clase Cla 1.6 Limited Plus,70000000,https://carro.mercadolibre.com.co/MCO-2093211134-mercedes-benz-cla200-16-limited-plus-2014-_JM#position=39&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
39,Mazda Cx-30 2.0 Grand Touring At Hibrido Ligero - Mhev,130000000,https://carro.mercadolibre.com.co/MCO-1371158471-mazda-cx-30-20-grand-touring-at-hibrido-_JM#position=40&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
40,Kia Sportage Lx Suma,81000000,https://carro.mercadolibre.com.co/MCO-1371209727-kia-new-sportage-lx-suma-_JM#position=41&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
41,Toyota Fortuner 2.7 Sw4 Street Srv,192000000,https://carro.mercadolibre.com.co/MCO-1371183691-toyota-fortuner-srv-street-sw4-_JM#position=42&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
42,Chevrolet N300 1.2 Move Plus,30000000,https://carro.mercadolibre.com.co/MCO-1371209107-chevrolet-n300-_JM#position=43&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
43,Renault Kangoo 1.6 Express,69000000,https://carro.mercadolibre.com.co/MCO-1371208611-renault-kangoo-_JM#position=44&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
44,Mazda 3 Grand Touring Lx,101000000,https://carro.mercadolibre.com.co/MCO-1371233971-mazda-3-_JM#position=45&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
45,Kia Carens Rondo Ex Psj7,40000000,https://carro.mercadolibre.com.co/MCO-1371206851-kia-carens-rondo-2011-psj7-_JM#position=46&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
46,Nissan Versa 1.6 Advance At,36000000,https://carro.mercadolibre.com.co/MCO-1371245431-nissan-versa-16-advance-at-_JM#position=47&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
47,Mazda 3 2.0 Touring 2022,94000000,https://carro.mercadolibre.com.co/MCO-1371178217-mazda-3-20-touring-2022-_JM#position=48&search_layout=grid&type=item&tracking_id=13d2ff49-d618-411d-897a-b1bee8e44ece
0,Ford Ranger 3.2 Limited Black Edition At,190000000,https://carro.mercadolibre.com.co/MCO-1371151521-ford-ranger-32-limited-black-edition-at-_JM#position=1&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
1,Hyundai Tucson 2.0 Gls Limited 154 Hp 4x2,78500000,https://carro.mercadolibre.com.co/MCO-2091625708-hyundai-tucson-_JM#position=2&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
2,Chevrolet Sonic 1.6,39700000,https://carro.mercadolibre.com.co/MCO-2090705868-chevrolet-sonic-lt-tp-16-_JM#position=3&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
3,Land Rover Range Rover 2.0 Pure 2014,91900000,https://carro.mercadolibre.com.co/MCO-1370989975-land-rover-range-rover-evoque-20-pure-2014-_JM#position=4&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
4,Citroën C3 1.6 Feel Automática,55700000,https://carro.mercadolibre.com.co/MCO-2090680032-citroen-c3-feel-tp-16-_JM#position=5&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
5,Renault Kwid 1.0 Iconic 2021,36000000,https://carro.mercadolibre.com.co/MCO-2090731214-renault-kwid-10-iconic-2021-_JM#position=6&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
6,Dodge Durango 3.6 Sxt,63800000,https://carro.mercadolibre.com.co/MCO-2090692618-dodge-durango-36-sxt-_JM#position=7&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
7,Mitsubishi Asx 2.0 Gls,58000000,https://carro.mercadolibre.com.co/MCO-2090666006-mitsubishi-asx-gls-tp-20-_JM#position=8&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
8,Renault Duster 1.3,85000000,https://carro.mercadolibre.com.co/MCO-2090652944-renault-duster-intens-tp-13-_JM#position=9&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
9,Mitsubishi L300 2.5l 98 Hp,55000000,https://carro.mercadolibre.com.co/MCO-2090678858-mitsubishi-l300-25l-mt-25-_JM#position=10&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
10,Mazda Cx-5 2.0 Touring Station Wagon,79700000,https://carro.mercadolibre.com.co/MCO-1370988423-mazda-cx5-touring-tp-20-_JM#position=11&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
11,Toyota Fortuner 2.7l,157000000,https://carro.mercadolibre.com.co/MCO-2090626728-toyota-fortuner-27l-street-tp-27-4x2-euro-iv-_JM#position=12&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
12,Mazda 2 Sedan Grand Touring Lx,72000000,https://carro.mercadolibre.com.co/MCO-2090702900-mazda-2-sedan-_JM#position=13&search_layout=grid&type=item&tracking_id=2585a441-a36f-4d4f-b78c-a4d108bd695a
